MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,Normal
111.30611043301157,74.07772963791493,23.24229557997569,139.04817532312592,74.30107298843781,102.31425373703131,189.42004065271817,75.83508025099674,641.7830399024142,729.9276927472873,76.24469766074155,703.6237443510981,1258.8062243490456,75.63391901518645,483.9247076342035,111.30611043301157,74.07772963791493,23.24229557997569,139.04817532312592,74.30107298843781,102.31425373703131,189.42004065271817,75.83508025099674,641.7830399024142,729.9276927472873,76.24469766074155,703.6237443510981,1258.8062243490456,75.63391901518645,483.9247076342035,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.246837,0.0,1.0,1505912794.246837,0.0,1.0,1505912794.246837,0.0,1.0,1505912794.246837,0.0,1.0,1505912794.246837,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
112.04833658370129,74.077035922682,23.034918047081188,139.85487271120994,74.29892023549756,101.58332277305,190.33222368084225,75.82543879241705,638.4287302596313,730.893845528058,76.24162649291809,702.6679393804006,1259.8003870613572,75.63262204859402,483.542697007465,112.04833658370129,74.077035922682,23.034918047081188,139.85487271120994,74.29892023549756,101.58332277305,190.33222368084225,75.82543879241705,638.4287302596313,730.893845528058,76.24162649291809,702.6679393804006,1259.8003870613572,75.63262204859402,483.542697007465,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.2475061,0.0,1.0,1505912794.2475061,0.0,1.0,1505912794.2475061,0.0,1.0,1505912794.2475061,0.0,1.0,1505912794.2475061,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
112.77951476575018,74.07635285605555,22.830722842109928,140.65345552492798,74.29679501052969,100.86172937628815,191.2408084427789,75.8158935556693,635.107713511733,731.8587336175239,76.23856357053985,701.7146817585028,1260.794334889072,75.63132713315584,483.1612871747475,112.77951476575018,74.07635285605555,22.830722842109928,140.65345552492798,74.29679501052969,100.86172937628815,191.2408084427789,75.8158935556693,635.107713511733,731.8587336175239,76.23856357053985,701.7146817585028,1260.794334889072,75.63132713315584,483.1612871747475,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.248199,0.0,1.0,1505912794.248199,0.0,1.0,1505912794.248199,0.0,1.0,1505912794.248199,0.0,1.0,1505912794.248199,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
100.65368714208368,74.07559428616881,22.603955679867802,131.58951123700436,74.29453954953027,100.09590609326006,187.56630101413586,75.80621221341404,631.7391562550338,731.04986139881,76.23550144894084,700.7616546033914,1261.4823680736765,75.63003395048881,482.78038437283516,100.65368714208368,74.07559428616881,22.603955679867802,131.58951123700436,74.29453954953027,100.09590609326006,187.56630101413586,75.80621221341404,631.7391562550338,731.04986139881,76.23550144894084,700.7616546033914,1261.4823680736765,75.63003395048881,482.78038437283516,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.283901,0.0,1.0,1505912794.283901,0.0,1.0,1505912794.283901,0.0,1.0,1505912794.283901,0.0,1.0,1505912794.283901,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
101.6508594112602,74.07485062018695,22.381642779303547,132.5872931256666,74.29231807307814,99.34161203911572,188.56524711738118,75.79663350131824,628.4061239784622,732.0494506357782,76.23244769151094,699.8112119605486,1262.4822971933602,75.62874281638409,482.4000816316784,101.6508594112602,74.07485062018695,22.381642779303547,132.5872931256666,74.29231807307814,99.34161203911572,188.56524711738118,75.79663350131824,628.4061239784622,732.0494506357782,76.23244769151094,699.8112119605486,1262.4822971933602,75.62874281638409,482.4000816316784,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.283909,0.0,1.0,1505912794.283909,0.0,1.0,1505912794.283909,0.0,1.0,1505912794.283909,0.0,1.0,1505912794.283909,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
102.64808765757068,74.07412142374604,22.163654356378174,133.58512392812983,74.29012981989183,98.59858917151995,189.56421876971515,75.7871557975987,625.1080582144823,733.0490514088779,76.2294022640771,698.8633433469986,1263.4822283432275,75.62745372597996,482.020377535092,102.64808765757068,74.07412142374604,22.163654356378174,133.58512392812983,74.29012981989183,98.59858917151995,189.56421876971515,75.7871557975987,625.1080582144823,733.0490514088779,76.2294022640771,698.8633433469986,1263.4822283432275,75.62745372597996,482.020377535092,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.283917,0.0,1.0,1505912794.283917,0.0,1.0,1505912794.283917,0.0,1.0,1505912794.283917,0.0,1.0,1505912794.283917,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
103.64698503356523,74.07340629031769,21.94986894457452,134.58426296042424,74.28797407141494,97.86659393567881,190.5638115162318,75.7777775437562,621.8444223340782,734.0488939228975,76.22636513360455,697.9180386327997,1264.4822011989654,75.62616667447028,481.64127068323984,103.64698503356523,74.07340629031769,21.94986894457452,134.58426296042424,74.28797407141494,97.86659393567881,190.5638115162318,75.7777775437562,621.8444223340782,734.0488939228975,76.22636513360455,697.9180386327997,1264.4822011989654,75.62616667447028,481.64127068323984,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.2839198,0.0,1.0,1505912794.2839198,0.0,1.0,1505912794.2839198,0.0,1.0,1505912794.2839198,0.0,1.0,1505912794.2839198,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
104.64338808697876,74.07270480031762,21.740161170807365,135.58146058793778,74.28585007842823,97.14537234608723,191.56248883932733,75.76849713841939,618.6146646107172,735.048384428181,76.22333626478344,696.9752869786607,1265.4821134327133,75.6248816569602,481.26275965001435,104.64338808697876,74.07270480031762,21.740161170807365,135.58146058793778,74.28585007842823,97.14537234608723,191.56248883932733,75.76849713841939,618.6146646107172,735.048384428181,76.22333626478344,696.9752869786607,1265.4821134327133,75.6248816569602,481.26275965001435,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.28393,0.0,1.0,1505912794.28393,0.0,1.0,1505912794.28393,0.0,1.0,1505912794.28393,0.0,1.0,1505912794.28393,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
104.96381678504109,74.07201213495401,21.533090522954808,136.05247940885138,74.2837490503568,96.43193983034234,192.3130323546584,75.75930120865443,615.4141360873955,735.9526088271547,76.22031523294237,696.0349563496202,1266.4656234410659,75.62359865201566,480.884838137481,104.96381678504109,74.07201213495401,21.533090522954808,136.05247940885138,74.2837490503568,96.43193983034234,192.3130323546584,75.75930120865443,615.4141360873955,735.9526088271547,76.22031523294237,696.0349563496202,1266.4656234410659,75.62359865201566,480.884838137481,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.28581,0.0,1.0,1505912794.28581,0.0,1.0,1505912794.28581,0.0,1.0,1505912794.28581,0.0,1.0,1505912794.28581,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
105.74539509565079,74.07133113948478,21.32950762654582,136.8825397495423,74.28167611212173,95.72803694632604,193.23292790269662,75.75019664646749,612.245240290712,736.9219483291566,76.21730227446287,695.0971204663236,1267.4603471237815,75.62231766625881,480.50750811177664,105.74539509565079,74.07133113948478,21.32950762654582,136.8825397495423,74.28167611212173,95.72803694632604,193.23292790269662,75.75019664646749,612.245240290712,736.9219483291566,76.21730227446287,695.0971204663236,1267.4603471237815,75.62231766625881,480.50750811177664,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.286411,0.0,1.0,1505912794.286411,0.0,1.0,1505912794.286411,0.0,1.0,1505912794.286411,0.0,1.0,1505912794.286411,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
106.48184558845553,74.07066124933505,21.12924374906379,137.6777459865658,74.27963020332143,95.03330395870762,194.1365127565456,75.74118135809326,609.1072534078385,737.8851707487503,76.21429733228167,694.1617617122574,1268.4540214644858,75.62103869387292,480.13076787498636,106.48184558845553,74.07066124933505,21.12924374906379,137.6777459865658,74.27963020332143,95.03330395870762,194.1365127565456,75.74118135809326,609.1072534078385,737.8851707487503,76.21429733228167,694.1617617122574,1268.4540214644858,75.62103869387292,480.13076787498636,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.287131,0.0,1.0,1505912794.287131,0.0,1.0,1505912794.287131,0.0,1.0,1505912794.287131,0.0,1.0,1505912794.287131,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
107.24226702657393,74.07000235567965,20.932266401597193,138.49180164337872,74.27761109316471,94.34766282771216,195.04907463646043,75.73225446950721,605.9998760191073,738.8519300298303,76.211300388994,693.2288748141591,1269.448307136561,75.61976173073488,479.75461622804687,107.24226702657393,74.07000235567965,20.932266401597193,138.49180164337872,74.27761109316471,94.34766282771216,195.04907463646043,75.73225446950721,605.9998760191073,738.8519300298303,76.211300388994,693.2288748141591,1269.448307136561,75.61976173073488,479.75461622804687,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.287781,0.0,1.0,1505912794.287781,0.0,1.0,1505912794.287781,0.0,1.0,1505912794.287781,0.0,1.0,1505912794.287781,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
107.98612495777412,74.06935410243688,20.738469175708815,139.29323884640607,74.27561809554715,93.67088088935179,195.95581276442292,75.7234144435592,602.9225777489527,739.8165945404802,76.20831140441958,692.2984474081958,1270.442235887274,75.61848677175995,479.3790516885392,107.98612495777412,74.06935410243688,20.738469175708815,139.29323884640607,74.27561809554715,93.67088088935179,195.95581276442292,75.7234144435592,602.9225777489527,739.8165945404802,76.20831140441958,692.2984474081958,1270.442235887274,75.61848677175995,479.3790516885392,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.288471,0.0,1.0,1505912794.288471,0.0,1.0,1505912794.288471,0.0,1.0,1505912794.288471,0.0,1.0,1505912794.288471,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
107.82768404018677,74.06871090859427,20.546183641832613,139.39472928991256,74.27364084650084,92.99943899913795,196.53356659824368,75.71464538454606,599.8698293380194,740.6570238506795,76.20532984705454,691.3703141829383,1271.4148311190252,75.617213790879,479.0040665924944,107.82768404018677,74.06871090859427,20.546183641832613,139.39472928991256,74.27364084650084,92.99943899913795,196.53356659824368,75.71464538454606,599.8698293380194,740.6570238506795,76.20532984705454,691.3703141829383,1271.4148311190252,75.617213790879,479.0040665924944,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.291583,0.0,1.0,1505912794.291583,0.0,1.0,1505912794.291583,0.0,1.0,1505912794.291583,0.0,1.0,1505912794.291583,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
108.82438748065165,74.06807951603433,20.35742534682231,140.39217228887222,74.27169172895363,92.33754245939873,197.53236487990608,75.705965058233,596.8478197317081,741.6565709694786,76.202356328133,690.4446655486363,1272.4147533772345,75.61594281081015,478.6296676472368,108.82438748065165,74.06807951603433,20.35742534682231,140.39217228887222,74.27169172895363,92.33754245939873,197.53236487990608,75.705965058233,596.8478197317081,741.6565709694786,76.202356328133,690.4446655486363,1272.4147533772345,75.61594281081015,478.6296676472368,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.291592,0.0,1.0,1505912794.291592,0.0,1.0,1505912794.291592,0.0,1.0,1505912794.291592,0.0,1.0,1505912794.291592,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
100.50533527611643,74.06740214387446,20.15492030979476,134.05002960037524,74.2696649354515,91.6492600546735,195.0270543310756,75.69721773307813,593.8023323883218,741.3298349188533,76.199385509714,689.5198399141336,1273.186949957866,75.61467359986602,478.25578661785033,100.50533527611643,74.06740214387446,20.15492030979476,134.05002960037524,74.2696649354515,91.6492600546735,195.0270543310756,75.69721773307813,593.8023323883218,741.3298349188533,76.199385509714,689.5198399141336,1273.186949957866,75.61467359986602,478.25578661785033,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.317423,0.0,1.0,1505912794.317423,0.0,1.0,1505912794.317423,0.0,1.0,1505912794.317423,0.0,1.0,1505912794.317423,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
100.68635750125314,74.0667327170966,19.954789697450906,134.3935653706367,74.26765840385373,90.9678503330406,195.708173767269,75.68854554683055,590.7828545015909,742.2085339069679,76.19642221111364,688.5973376395714,1274.1661157446906,75.61340636039081,477.8824831246193,100.68635750125314,74.0667327170966,19.954789697450906,134.3935653706367,74.26765840385373,90.9678503330406,195.708173767269,75.68854554683055,590.7828545015909,742.2085339069679,76.19642221111364,688.5973376395714,1274.1661157446906,75.61340636039081,477.8824831246193,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.319784,0.0,1.0,1505912794.319784,0.0,1.0,1505912794.319784,0.0,1.0,1505912794.319784,0.0,1.0,1505912794.319784,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
101.42462860770495,74.06607476332333,19.75808816033077,135.18384685939938,74.26567844537445,90.29545683798729,196.60632118598184,75.6799570867208,587.7923801012913,743.1698980321844,76.19346673321158,687.6772525279448,1275.1594828816253,75.61214110190194,477.509759986222,101.42462860770495,74.06607476332333,19.75808816033077,135.18384685939938,74.26567844537445,90.29545683798729,196.60632118598184,75.6799570867208,587.7923801012913,743.1698980321844,76.19346673321158,687.6772525279448,1275.1594828816253,75.61214110190194,477.509759986222,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.320535,0.0,1.0,1505912794.320535,0.0,1.0,1505912794.320535,0.0,1.0,1505912794.320535,0.0,1.0,1505912794.320535,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
102.42110878538172,74.06542963494985,19.565220057776056,136.18103200211425,74.26372752429927,89.63291677059897,197.60495656885846,75.6714554928545,584.83200695702,744.1693822066861,76.19051919628563,686.7596221633139,1276.1593943742755,75.61087782624138,477.13761776031606,102.42110878538172,74.06542963494985,19.565220057776056,136.18103200211425,74.26372752429927,89.63291677059897,197.60495656885846,75.6714554928545,584.83200695702,744.1693822066861,76.19051919628563,686.7596221633139,1276.1593943742755,75.61087782624138,477.13761776031606,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.320545,0.0,1.0,1505912794.320545,0.0,1.0,1505912794.320545,0.0,1.0,1505912794.320545,0.0,1.0,1505912794.320545,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
103.42000859953522,74.06479697560434,19.376078897568725,137.1801543035561,74.26180503393877,88.98002443328095,198.60453204092047,75.66303949410725,581.901296844424,745.1692223316486,76.18757956978116,685.8444371735377,1277.159366957661,75.60961652881215,476.76605510771424,103.42000859953522,74.06479697560434,19.376078897568725,137.1801543035561,74.26180503393877,88.98002443328095,198.60453204092047,75.66303949410725,581.901296844424,745.1692223316486,76.18757956978116,685.8444371735377,1277.159366957661,75.60961652881215,476.76605510771424,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.320548,0.0,1.0,1505912794.320548,0.0,1.0,1505912794.320548,0.0,1.0,1505912794.320548,0.0,1.0,1505912794.320548,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
88.64906757163489,74.06406603756542,19.157555137049712,125.21582424433096,74.25971420368215,88.26995419667766,193.13996213574902,75.65442895346244,578.9026946403519,743.7074214240483,76.18463811793228,684.9286666059162,1277.7368057445262,75.60835678852638,476.3949479944922,88.64906757163489,74.06406603756542,19.157555137049712,125.21582424433096,74.25971420368215,88.26995419667766,193.13996213574902,75.65442895346244,578.9026946403519,743.7074214240483,76.18463811793228,684.9286666059162,1277.7368057445262,75.60835678852638,476.3949479944922,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912794.368289,0.0,1.0,1505912794.368289,0.0,1.0,1505912794.368289,0.0,1.0,1505912794.368289,0.0,1.0,1505912794.368289,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
